Time,Temp_C,Vib_Mag_g,X_g,Y_g,Z_g,Sound_dBr
13:30:25,27.1875,1.0637200026983722,-0.07421875,-0.265625,1.02734375,-90
13:30:27,27.25,1.0556563836735062,-0.06640625,-0.265625,1.01953125,-19.494460916817186
13:30:29,27.25,1.055909303874065,-0.0703125,-0.265625,1.01953125,-90
13:30:31,27.25,1.0596814637840468,-0.0703125,-0.265625,1.0234375,-19.494460916817186
13:30:34,27.25,1.053971110865503,-0.0703125,-0.2578125,1.01953125,-19.494460916817186
13:30:36,27.25,1.058709057373206,-0.0703125,-0.26171875,1.0234375,-19.494460916817186
13:30:38,27.25,1.056646040304977,-0.06640625,-0.26953125,1.01953125,-5.684036641051007
13:30:40,27.1875,1.055909303874065,-0.0703125,-0.265625,1.01953125,-90
13:30:43,27.1875,1.0554178605422415,-0.0625,-0.265625,1.01953125,-90
13:30:45,27.25,1.057411124460497,-0.0625,-0.2734375,1.01953125,-14.690095958105795
13:30:47,27.25,1.0641861046967713,-0.06640625,-0.26953125,1.02734375,-90
13:30:49,27.25,1.0511587379567429,-0.0703125,-0.26171875,1.015625,-90
13:30:52,27.1875,1.0619972385866288,-0.0625,-0.26171875,1.02734375,-90
13:30:54,27.25,1.0556563836735062,-0.06640625,-0.265625,1.01953125,-19.494460916817186
13:30:56,27.25,1.059429444120897,-0.06640625,-0.265625,1.0234375,-19.445400539936692
13:30:58,27.25,1.058709057373206,-0.0703125,-0.26171875,1.0234375,-19.494460916817186
13:31:01,27.25,1.0521381225420217,-0.0703125,-0.265625,1.015625,-19.494460916817186
13:31:03,27.25,1.0556563836735062,-0.06640625,-0.265625,1.01953125,-90
13:31:05,27.1875,1.0596814637840468,-0.0703125,-0.265625,1.0234375,-19.494460916817186
13:31:07,27.25,1.0584568061791066,-0.06640625,-0.26171875,1.0234375,-90
13:31:10,27.25,1.0556563836735062,-0.06640625,-0.265625,1.01953125,-90
13:31:12,27.25,1.0521381225420217,-0.0703125,-0.265625,1.015625,-3.7641435139612662
13:31:14,27.1875,1.0531310853867208,-0.0703125,-0.26953125,1.015625,-90
13:31:16,27.25,1.056646040304977,-0.06640625,-0.26953125,1.01953125,-19.494460916817186
13:31:19,27.25,1.0556563836735062,-0.06640625,-0.265625,1.01953125,-90
13:31:21,27.25,1.0509046744427513,-0.06640625,-0.26171875,1.015625,-19.494460916817186
13:31:23,27.1875,1.0528774978080901,-0.06640625,-0.26953125,1.015625,-90
13:31:25,27.1875,1.0556202472694962,-0.06640625,-0.25,1.0234375,-16.534368973927883
13:31:27,27.25,1.0546802661788963,-0.06640625,-0.26171875,1.01953125,-19.494460916817186
13:31:30,27.1875,1.053971110865503,-0.0703125,-0.2578125,1.01953125,-12.465008240582161
13:31:32,27.1875,1.0546802661788963,-0.06640625,-0.26171875,1.01953125,-90
